SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
03-MAR-2018,45,35126,34381,35772,35336,32038,1853,5779,0,12916,0,6,311,1996,999,-40,0,1971,999,-40,0
03-MAR-2018,46,33918,33190,34592,34169,30804,1819,5779,0,12916,0,11,315,1996,999,-63,0,1971,999,-59,0
03-MAR-2018,47,32297,31425,33679,33029,29276,1750,5779,0,12916,0,782,1007,1900,907,12,0,1873,904,16,0
03-MAR-2018,48,31162,30409,33215,32472,28248,1680,5779,0,12916,0,1453,1560,1897,902,28,0,1873,902,32,0
04-MAR-2018,1,31025,30242,33062,32511,28165,1658,5779,0,12916,0,1437,1673,1897,948,80,0,1873,951,81,0
04-MAR-2018,2,31516,30710,33372,32979,28742,1636,5779,0,12916,0,1256,1498,1897,950,80,0,1873,951,81,0
04-MAR-2018,3,31216,30402,33137,32812,28513,1627,5779,0,12916,0,1321,1716,1897,949,80,0,1873,951,81,0
04-MAR-2018,4,30438,29590,32457,32001,27806,1618,5779,0,12916,0,1419,1812,1898,950,81,0,1873,951,81,0
04-MAR-2018,5,29822,28985,31886,31447,27247,1617,5779,0,12916,0,1464,1848,1898,949,82,0,1874,951,81,0
04-MAR-2018,6,29645,28842,31639,31303,27055,1615,5779,0,12916,0,1394,1800,1899,950,82,0,1873,951,81,0
04-MAR-2018,7,29284,28432,31551,31102,26616,1614,5779,0,12916,0,1667,2070,1803,905,82,0,1777,903,81,0
04-MAR-2018,8,28811,27948,31094,30775,26119,1612,5779,0,12916,0,1683,2227,1800,903,82,0,1777,903,81,0
04-MAR-2018,9,28331,27494,30594,30298,25700,1608,5779,0,12916,0,1663,2204,1800,902,82,0,1777,903,81,0
04-MAR-2018,10,28088,27274,30352,30081,25485,1603,5779,0,12916,0,1664,2207,1801,902,82,0,1777,903,81,0
04-MAR-2018,11,28004,27184,30263,29985,25410,1621,5779,0,12916,0,1659,2201,1800,903,82,0,1777,903,81,0
04-MAR-2018,12,28049,27245,30294,30034,25445,1638,5779,0,12916,0,1645,2185,1799,902,80,0,1777,903,81,0
04-MAR-2018,13,28670,27928,30696,30681,26017,1632,5779,0,12916,0,1426,1957,1895,948,150,0,1874,951,156,0
04-MAR-2018,14,29128,28325,30536,30255,26453,1626,5779,5,12916,0,808,1317,1896,947,260,0,1874,942,261,0
04-MAR-2018,15,29803,29044,30951,30497,27125,1631,5779,92,12916,0,548,888,1995,514,265,0,1971,500,264,0
04-MAR-2018,16,30203,29463,31262,30853,27504,1635,5779,361,12916,0,459,746,1997,492,265,0,1971,490,264,0
04-MAR-2018,17,31671,30848,32282,31767,28835,1653,5779,680,12916,0,11,319,1996,410,265,0,1971,406,264,0
04-MAR-2018,18,33040,32349,33649,33262,30069,1671,5779,1000,12916,0,9,312,1996,407,247,0,1971,406,243,0
04-MAR-2018,19,34626,33990,35235,34757,31502,1680,5779,1410,12916,0,9,164,1996,442,162,0,1971,442,161,0
04-MAR-2018,20,35857,35289,36465,35900,32616,1689,5779,1710,12916,0,8,8,1996,443,160,0,1971,442,156,0
04-MAR-2018,21,36895,36253,37504,36866,33517,1710,5779,1890,12916,0,9,11,1996,311,72,0,1971,307,70,0
04-MAR-2018,22,37385,36742,37995,37355,33955,1731,5779,1990,12916,0,10,12,1996,307,2,0,1971,310,0,0
04-MAR-2018,23,37792,37175,38530,37923,34334,1726,5779,2210,12916,0,9,10,1996,619,-129,0,1971,628,-134,0
04-MAR-2018,24,38087,37424,38874,38211,34566,1721,5779,2270,12916,0,9,12,1996,644,-178,0,1971,655,-175,0
04-MAR-2018,25,38618,37948,39340,38666,35030,1706,5779,2360,12916,0,9,10,1997,996,-113,0,1971,999,-109,0
04-MAR-2018,26,38845,38107,39584,38851,35207,1690,5779,2280,12916,0,10,14,1996,998,-129,0,1971,999,-131,0
04-MAR-2018,27,38767,38046,39575,38856,35157,1665,5779,2320,12916,0,10,14,1996,999,-198,0,1971,999,-197,0
04-MAR-2018,28,38633,37897,39421,38684,35045,1640,5779,2320,12916,0,11,14,1996,999,-177,0,1971,999,-174,0
04-MAR-2018,29,38714,37974,39438,38697,35117,1623,5779,2090,12916,0,10,14,1996,999,-114,0,1971,999,-110,0
04-MAR-2018,30,38815,38028,39502,38716,35236,1605,5779,1620,12916,0,10,14,1996,999,-77,0,1971,999,-73,0
04-MAR-2018,31,39127,38432,39875,39188,35529,1597,5779,1340,12916,0,8,11,1996,999,-140,0,1971,999,-145,0
04-MAR-2018,32,39736,39100,40630,40003,36164,1589,5779,1070,12916,0,5,9,1996,999,-289,0,1971,999,-294,0
04-MAR-2018,33,40527,39844,41517,40837,36882,1540,5779,797,12916,0,5,9,1997,999,-385,0,1971,999,-387,0
04-MAR-2018,34,41629,40974,42673,42014,37859,1490,5779,347,12916,0,5,5,1996,999,-439,0,1971,999,-438,0
04-MAR-2018,35,42690,42005,43744,43057,38822,1448,5779,106,12916,0,7,10,1996,999,-447,0,1971,999,-446,0
04-MAR-2018,36,43673,43041,44735,44100,39727,1406,5779,5,12916,0,8,9,1996,999,-454,0,1971,999,-453,0
04-MAR-2018,37,44540,43960,45557,44973,40509,1392,5779,0,12916,0,7,10,1996,999,-410,0,1971,999,-407,0
04-MAR-2018,38,44141,43498,45151,44507,40088,1378,5779,0,12916,0,7,10,1996,999,-403,0,1971,999,-402,0
04-MAR-2018,39,43343,42615,44355,43625,39366,1363,5779,0,12916,0,9,4,1996,999,-403,0,1971,999,-402,0
04-MAR-2018,40,42458,41666,43479,42683,38580,1348,5779,0,12916,0,12,4,1996,999,-409,0,1971,999,-410,0
04-MAR-2018,41,41199,40372,42268,41439,37361,1329,5779,0,12916,0,14,11,1996,746,-455,0,1971,734,-453,0
04-MAR-2018,42,39533,38639,40598,39701,35879,1310,5779,0,12916,0,10,9,1996,722,-455,0,1971,721,-453,0
